YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,10,6,WN,4096,N8638A,MHT,BWI,530,528.0,-2.0,10.0,538.0,120.0,93.0,77.0,377,655.0,6.0,730,701.0,-29.0,0,0,,,,,,
2015,1,10,6,WN,3210,,MDW,DCA,535,,,,,110.0,,,601,,,825,,,0,1,A,,,,,
2015,1,10,6,AA,2299,N3CCAA,JFK,MIA,545,543.0,-2.0,18.0,601.0,189.0,191.0,169.0,1089,850.0,4.0,854,854.0,0.0,0,0,,,,,,
2015,1,10,6,US,658,N569UW,ATL,CLT,550,543.0,-7.0,11.0,554.0,66.0,52.0,37.0,226,631.0,4.0,656,635.0,-21.0,0,0,,,,,,
2015,1,10,6,AA,196,N3FUAA,MIA,PHL,600,600.0,0.0,20.0,620.0,162.0,158.0,134.0,1013,834.0,4.0,842,838.0,-4.0,0,0,,,,,,
2015,1,11,7,AA,2400,N3ACAA,LAX,DFW,5,50.0,45.0,16.0,106.0,169.0,169.0,146.0,1235,532.0,7.0,454,539.0,45.0,0,0,,0.0,0.0,45.0,0.0,0.0
2015,1,11,7,F9,1298,N905FR,PHX,CVG,15,6.0,-9.0,10.0,16.0,205.0,200.0,182.0,1569,518.0,8.0,540,526.0,-14.0,0,0,,,,,,
2015,1,11,7,AS,135,N461AS,SEA,ANC,25,19.0,-6.0,13.0,32.0,235.0,201.0,183.0,1448,235.0,5.0,320,240.0,-40.0,0,0,,,,,,
2015,1,11,7,NK,612,N609NK,LAS,MSP,25,20.0,-5.0,13.0,33.0,181.0,171.0,153.0,1299,506.0,5.0,526,511.0,-15.0,0,0,,,,,,
2015,1,11,7,AA,1112,N3AXAA,SFO,DFW,30,35.0,5.0,10.0,45.0,189.0,188.0,175.0,1464,540.0,3.0,539,543.0,4.0,0,0,,,,,,
2015,1,11,7,US,1982,N971UY,DFW,CLT,505,503.0,-2.0,18.0,521.0,143.0,142.0,117.0,936,818.0,7.0,828,825.0,-3.0,0,0,,,,,,
2015,1,11,7,HA,206,N485HA,HNL,OGG,505,456.0,-9.0,19.0,515.0,36.0,46.0,22.0,100,537.0,5.0,541,542.0,1.0,0,0,,,,,,
2015,1,11,7,AA,89,N3BHAA,IAH,MIA,520,514.0,-6.0,12.0,526.0,137.0,140.0,117.0,964,823.0,11.0,837,834.0,-3.0,0,0,,,,,,
2015,1,11,7,OO,6292,N738SK,SLC,DEN,540,534.0,-6.0,16.0,550.0,94.0,79.0,58.0,391,648.0,5.0,714,653.0,-21.0,0,0,,,,,,
2015,1,11,7,AA,2299,N3KHAA,JFK,MIA,545,544.0,-1.0,29.0,613.0,189.0,193.0,156.0,1089,849.0,8.0,854,857.0,3.0,0,0,,,,,,
2015,1,11,7,AA,196,N3HUAA,MIA,PHL,600,557.0,-3.0,13.0,610.0,162.0,159.0,143.0,1013,833.0,3.0,842,836.0,-6.0,0,0,,,,,,
2015,1,11,7,AA,233,N3KKAA,BWI,MIA,600,555.0,-5.0,28.0,623.0,167.0,169.0,133.0,946,836.0,8.0,847,844.0,-3.0,0,0,,,,,,
2015,1,11,7,DL,2030,N329NB,MDW,ATL,600,552.0,-8.0,27.0,619.0,121.0,118.0,86.0,591,845.0,5.0,901,850.0,-11.0,0,0,,,,,,
2015,1,11,7,F9,902,N949FR,ATL,TTN,600,624.0,24.0,15.0,639.0,110.0,112.0,90.0,701,809.0,7.0,750,816.0,26.0,0,0,,2.0,0.0,24.0,0.0,0.0
2015,1,11,7,DL,1941,N989AT,MHT,ATL,650,647.0,-3.0,27.0,714.0,198.0,193.0,159.0,952,953.0,7.0,1008,1000.0,-8.0,0,0,,,,,,
2015,1,12,1,AA,2400,N3FMAA,LAX,DFW,5,2400.0,-5.0,31.0,31.0,169.0,178.0,143.0,1235,454.0,4.0,454,458.0,4.0,0,0,,,,,,
2015,1,12,1,DL,806,N906DA,SFO,MSP,20,17.0,-3.0,14.0,31.0,220.0,207.0,190.0,1589,541.0,3.0,600,544.0,-16.0,0,0,,,,,,
2015,1,12,1,NK,612,N634NK,LAS,MSP,25,19.0,-6.0,10.0,29.0,181.0,167.0,152.0,1299,501.0,5.0,526,506.0,-20.0,0,0,,,,,,
2015,1,12,1,US,448,N539UW,SLC,CLT,30,310.0,160.0,20.0,330.0,225.0,233.0,206.0,1727,856.0,7.0,615,903.0,168.0,0,0,,8.0,0.0,160.0,0.0,0.0
2015,1,12,1,DL,1646,N683DA,PHX,ATL,45,36.0,-9.0,19.0,55.0,202.0,208.0,180.0,1587,555.0,9.0,607,604.0,-3.0,0,0,,,,,,
2015,1,12,1,DL,2440,N680DA,SEA,MSP,55,50.0,-5.0,12.0,102.0,191.0,185.0,168.0,1399,550.0,5.0,606,555.0,-11.0,0,0,,,,,,
2015,1,12,1,HA,102,N485HA,HNL,ITO,500,453.0,-7.0,15.0,508.0,49.0,58.0,38.0,216,546.0,5.0,549,551.0,2.0,0,0,,,,,,
2015,1,12,1,US,1982,N156UW,DFW,CLT,505,457.0,-8.0,14.0,511.0,143.0,152.0,125.0,936,816.0,13.0,828,829.0,1.0,0,0,,,,,,
2015,1,12,1,US,1707,N708UW,IAH,CLT,515,508.0,-7.0,14.0,522.0,139.0,137.0,114.0,912,816.0,9.0,834,825.0,-9.0,0,0,,,,,,
2015,1,12,1,US,1837,,BWI,CLT,515,,,,,89.0,,,361,,,644,,,0,1,B,,,,,
2015,1,12,1,WN,23,N294WN,MDW,DCA,535,534.0,-1.0,20.0,554.0,110.0,106.0,80.0,601,814.0,6.0,825,820.0,-5.0,0,0,,,,,,
2015,1,12,1,WN,2513,N8325D,MHT,BWI,545,604.0,19.0,25.0,629.0,115.0,109.0,80.0,377,749.0,4.0,740,753.0,13.0,0,0,,,,,,
2015,1,12,1,AA,2299,N3BWAA,JFK,MIA,545,542.0,-3.0,19.0,601.0,189.0,184.0,159.0,1089,840.0,6.0,854,846.0,-8.0,0,0,,,,,,
2015,1,12,1,US,658,N523UW,ATL,CLT,550,543.0,-7.0,12.0,555.0,66.0,57.0,38.0,226,633.0,7.0,656,640.0,-16.0,0,0,,,,,,
2015,1,12,1,AA,196,N3HPAA,MIA,PHL,600,838.0,158.0,20.0,858.0,162.0,164.0,140.0,1013,1118.0,4.0,842,1122.0,160.0,0,0,,2.0,0.0,158.0,0.0,0.0
2015,1,13,2,AA,2400,N3JHAA,LAX,DFW,5,6.0,1.0,16.0,22.0,169.0,160.0,140.0,1235,442.0,4.0,454,446.0,-8.0,0,0,,,,,,
2015,1,13,2,US,2020,N557UW,PHX,CLT,15,12.0,-3.0,15.0,27.0,225.0,220.0,200.0,1773,547.0,5.0,600,552.0,-8.0,0,0,,,,,,
2015,1,13,2,NK,612,N635NK,LAS,MSP,25,152.0,87.0,11.0,203.0,181.0,177.0,155.0,1299,638.0,11.0,526,649.0,83.0,0,0,,0.0,0.0,0.0,83.0,0.0
2015,1,13,2,US,448,N579UW,SLC,CLT,30,28.0,-2.0,31.0,59.0,225.0,237.0,201.0,1727,620.0,5.0,615,625.0,10.0,0,0,,,,,,
2015,1,13,2,AA,1112,N3AAAA,SFO,DFW,30,26.0,-4.0,13.0,39.0,189.0,194.0,174.0,1464,533.0,7.0,539,540.0,1.0,0,0,,,,,,
2015,1,13,2,DL,2440,N655DL,SEA,MSP,55,52.0,-3.0,15.0,107.0,191.0,194.0,171.0,1399,558.0,8.0,606,606.0,0.0,0,0,,,,,,
2015,1,13,2,HA,102,N480HA,HNL,ITO,500,455.0,-5.0,9.0,504.0,49.0,52.0,38.0,216,542.0,5.0,549,547.0,-2.0,0,0,,,,,,
2015,1,13,2,US,1982,N180US,DFW,CLT,505,509.0,4.0,12.0,521.0,143.0,134.0,116.0,936,817.0,6.0,828,823.0,-5.0,0,0,,,,,,
2015,1,13,2,US,1801,N717UW,IAH,CLT,515,508.0,-7.0,14.0,522.0,139.0,137.0,113.0,912,815.0,10.0,834,825.0,-9.0,0,0,,,,,,
2015,1,13,2,US,1837,N817AW,BWI,CLT,515,700.0,105.0,19.0,719.0,89.0,98.0,75.0,361,834.0,4.0,644,838.0,114.0,0,0,,9.0,0.0,105.0,0.0,0.0
2015,1,13,2,WN,23,N718SW,MDW,DCA,535,535.0,0.0,18.0,553.0,110.0,104.0,82.0,601,815.0,4.0,825,819.0,-6.0,0,0,,,,,,
2015,1,13,2,WN,2513,N8319F,MHT,BWI,545,539.0,-6.0,10.0,549.0,115.0,93.0,79.0,377,708.0,4.0,740,712.0,-28.0,0,0,,,,,,
2015,1,13,2,AA,2299,N3ARAA,JFK,MIA,545,542.0,-3.0,20.0,602.0,189.0,184.0,158.0,1089,840.0,6.0,854,846.0,-8.0,0,0,,,,,,
2015,1,13,2,US,658,N534UW,ATL,CLT,550,548.0,-2.0,22.0,610.0,66.0,68.0,41.0,226,651.0,5.0,656,656.0,0.0,0,0,,,,,,
2015,1,13,2,AA,196,N3BNAA,MIA,PHL,600,559.0,-1.0,17.0,616.0,162.0,160.0,140.0,1013,836.0,3.0,842,839.0,-3.0,0,0,,,,,,
2015,1,14,3,AA,2400,N3CFAA,LAX,DFW,5,10.0,5.0,13.0,23.0,169.0,154.0,136.0,1235,439.0,5.0,454,444.0,-10.0,0,0,,,,,,
2015,1,14,3,US,2020,N542UW,PHX,CLT,15,13.0,-2.0,13.0,26.0,225.0,211.0,192.0,1773,538.0,6.0,600,544.0,-16.0,0,0,,,,,,
2015,1,14,3,NK,612,N622NK,LAS,MSP,25,103.0,38.0,11.0,114.0,181.0,189.0,171.0,1299,605.0,7.0,526,612.0,46.0,0,0,,8.0,0.0,0.0,38.0,0.0
2015,1,14,3,US,448,N186US,SLC,CLT,30,27.0,-3.0,11.0,38.0,225.0,229.0,212.0,1727,610.0,6.0,615,616.0,1.0,0,0,,,,,,
2015,1,14,3,AA,1112,N3FHAA,SFO,DFW,30,37.0,7.0,13.0,50.0,189.0,195.0,176.0,1464,546.0,6.0,539,552.0,13.0,0,0,,,,,,
2015,1,14,3,DL,2440,N698DL,SEA,MSP,55,54.0,-1.0,11.0,105.0,191.0,185.0,164.0,1399,549.0,10.0,606,559.0,-7.0,0,0,,,,,,
2015,1,14,3,HA,102,N480HA,HNL,ITO,500,450.0,-10.0,7.0,457.0,49.0,50.0,37.0,216,534.0,6.0,549,540.0,-9.0,0,0,,,,,,
2015,1,14,3,US,1982,N914UY,DFW,CLT,505,457.0,-8.0,16.0,513.0,143.0,137.0,114.0,936,807.0,7.0,828,814.0,-14.0,0,0,,,,,,
2015,1,14,3,US,1801,N716UW,IAH,CLT,515,506.0,-9.0,13.0,519.0,139.0,135.0,112.0,912,811.0,10.0,834,821.0,-13.0,0,0,,,,,,
2015,1,14,3,US,1837,N714US,BWI,CLT,515,507.0,-8.0,22.0,529.0,89.0,95.0,69.0,361,638.0,4.0,644,642.0,-2.0,0,0,,,,,,
2015,1,14,3,WN,23,N489WN,MDW,DCA,535,533.0,-2.0,14.0,547.0,110.0,101.0,82.0,601,809.0,5.0,825,814.0,-11.0,0,0,,,,,,
2015,1,14,3,WN,2513,N8302F,MHT,BWI,545,537.0,-8.0,11.0,548.0,115.0,95.0,75.0,377,703.0,9.0,740,712.0,-28.0,0,0,,,,,,
2015,1,14,3,AA,2299,N3GLAA,JFK,MIA,545,541.0,-4.0,21.0,602.0,189.0,231.0,197.0,1089,919.0,13.0,854,932.0,38.0,0,0,,38.0,0.0,0.0,0.0,0.0
2015,1,14,3,US,658,N162UW,ATL,CLT,550,543.0,-7.0,11.0,554.0,66.0,61.0,40.0,226,634.0,10.0,656,644.0,-12.0,0,0,,,,,,
2015,1,14,3,AA,196,N3KHAA,MIA,PHL,600,602.0,2.0,48.0,650.0,162.0,207.0,151.0,1013,921.0,8.0,842,929.0,47.0,0,0,,47.0,0.0,0.0,0.0,0.0
2015,1,15,4,AA,2400,N3JEAA,LAX,DFW,5,4.0,-1.0,20.0,24.0,169.0,167.0,143.0,1235,447.0,4.0,454,451.0,-3.0,0,0,,,,,,
2015,1,15,4,US,2020,N585UW,PHX,CLT,15,10.0,-5.0,18.0,28.0,225.0,215.0,192.0,1773,540.0,5.0,600,545.0,-15.0,0,0,,,,,,
2015,1,15,4,NK,612,N635NK,LAS,MSP,25,13.0,-12.0,12.0,25.0,181.0,191.0,173.0,1299,518.0,6.0,526,524.0,-2.0,0,0,,,,,,
2015,1,15,4,US,448,N174US,SLC,CLT,30,22.0,-8.0,17.0,39.0,225.0,233.0,208.0,1727,607.0,8.0,615,615.0,0.0,0,0,,,,,,
2015,1,15,4,AA,1112,N3BCAA,SFO,DFW,30,24.0,-6.0,11.0,35.0,189.0,185.0,168.0,1464,523.0,6.0,539,529.0,-10.0,0,0,,,,,,
2015,1,15,4,DL,2440,N6705Y,SEA,MSP,55,55.0,0.0,17.0,112.0,191.0,181.0,162.0,1399,554.0,2.0,606,556.0,-10.0,0,0,,,,,,
2015,1,15,4,HA,102,N489HA,HNL,ITO,500,455.0,-5.0,9.0,504.0,49.0,50.0,36.0,216,540.0,5.0,549,545.0,-4.0,0,0,,,,,,
2015,1,15,4,US,1982,N507AY,DFW,CLT,505,457.0,-8.0,15.0,512.0,143.0,137.0,109.0,936,801.0,13.0,828,814.0,-14.0,0,0,,,,,,
2015,1,15,4,US,1801,N701UW,IAH,CLT,515,512.0,-3.0,13.0,525.0,139.0,124.0,102.0,912,807.0,9.0,834,816.0,-18.0,0,0,,,,,,
2015,1,15,4,US,1837,N768US,BWI,CLT,515,513.0,-2.0,11.0,524.0,89.0,79.0,62.0,361,626.0,6.0,644,632.0,-12.0,0,0,,,,,,
2015,1,15,4,WN,23,N756SA,MDW,DCA,535,530.0,-5.0,16.0,546.0,110.0,103.0,82.0,601,808.0,5.0,825,813.0,-12.0,0,0,,,,,,
2015,1,15,4,WN,2513,N8653A,MHT,BWI,545,546.0,1.0,43.0,629.0,115.0,116.0,69.0,377,738.0,4.0,740,742.0,2.0,0,0,,,,,,
2015,1,15,4,AA,2299,N3KLAA,JFK,MIA,545,541.0,-4.0,19.0,600.0,189.0,179.0,153.0,1089,833.0,7.0,854,840.0,-14.0,0,0,,,,,,
2015,1,15,4,US,658,N552UW,ATL,CLT,550,545.0,-5.0,17.0,602.0,66.0,63.0,42.0,226,644.0,4.0,656,648.0,-8.0,0,0,,,,,,
2015,1,15,4,AA,196,N3DGAA,MIA,PHL,600,602.0,2.0,9.0,611.0,162.0,157.0,144.0,1013,835.0,4.0,842,839.0,-3.0,0,0,,,,,,
2015,1,16,5,AA,2400,N3BHAA,LAX,DFW,5,109.0,64.0,10.0,119.0,169.0,158.0,141.0,1235,540.0,7.0,454,547.0,53.0,0,0,,0.0,0.0,53.0,0.0,0.0
2015,1,16,5,US,2020,N545UW,PHX,CLT,15,8.0,-7.0,13.0,21.0,225.0,223.0,202.0,1773,543.0,8.0,600,551.0,-9.0,0,0,,,,,,
2015,1,16,5,DL,806,N964DN,SFO,MSP,20,17.0,-3.0,12.0,29.0,220.0,209.0,193.0,1589,542.0,4.0,600,546.0,-14.0,0,0,,,,,,
2015,1,16,5,NK,612,N626NK,LAS,MSP,25,100.0,35.0,13.0,113.0,181.0,179.0,160.0,1299,553.0,6.0,526,559.0,33.0,0,0,,0.0,0.0,0.0,33.0,0.0
2015,1,16,5,US,448,N176UW,SLC,CLT,30,26.0,-4.0,16.0,42.0,225.0,218.0,195.0,1727,557.0,7.0,615,604.0,-11.0,0,0,,,,,,
2015,1,16,5,DL,2440,N652DL,SEA,MSP,55,54.0,-1.0,14.0,108.0,191.0,186.0,167.0,1399,555.0,5.0,606,600.0,-6.0,0,0,,,,,,
2015,1,16,5,HA,102,N493HA,HNL,ITO,500,455.0,-5.0,10.0,505.0,49.0,50.0,34.0,216,539.0,6.0,549,545.0,-4.0,0,0,,,,,,
2015,1,16,5,US,1982,N562UW,DFW,CLT,505,500.0,-5.0,16.0,516.0,143.0,144.0,118.0,936,814.0,10.0,828,824.0,-4.0,0,0,,,,,,
2015,1,16,5,US,1801,N740UW,IAH,CLT,515,506.0,-9.0,12.0,518.0,139.0,134.0,112.0,912,810.0,10.0,834,820.0,-14.0,0,0,,,,,,
2015,1,16,5,US,1837,N810AW,BWI,CLT,515,511.0,-4.0,19.0,530.0,89.0,88.0,65.0,361,635.0,4.0,644,639.0,-5.0,0,0,,,,,,
2015,1,16,5,WN,23,N7746C,MDW,DCA,535,531.0,-4.0,19.0,550.0,110.0,100.0,77.0,601,807.0,4.0,825,811.0,-14.0,0,0,,,,,,
2015,1,16,5,WN,2513,N8640D,MHT,BWI,545,541.0,-4.0,13.0,554.0,115.0,92.0,72.0,377,706.0,7.0,740,713.0,-27.0,0,0,,,,,,
2015,1,16,5,AA,2299,N3KWAA,JFK,MIA,545,540.0,-5.0,16.0,556.0,189.0,180.0,156.0,1089,832.0,8.0,854,840.0,-14.0,0,0,,,,,,
2015,1,16,5,US,658,N188US,ATL,CLT,550,546.0,-4.0,40.0,626.0,66.0,89.0,41.0,226,707.0,8.0,656,715.0,19.0,0,0,,19.0,0.0,0.0,0.0,0.0
2015,1,16,5,AA,196,N3DTAA,MIA,PHL,600,552.0,-8.0,20.0,612.0,162.0,175.0,151.0,1013,843.0,4.0,842,847.0,5.0,0,0,,,,,,
2015,1,17,6,AA,2400,N3CLAA,LAX,DFW,5,5.0,0.0,11.0,16.0,169.0,158.0,142.0,1235,438.0,5.0,454,443.0,-11.0,0,0,,,,,,
2015,1,17,6,US,2020,N182UW,PHX,CLT,15,12.0,-3.0,12.0,24.0,225.0,215.0,199.0,1773,543.0,4.0,600,547.0,-13.0,0,0,,,,,,
2015,1,17,6,NK,612,N635NK,LAS,MSP,25,20.0,-5.0,11.0,31.0,181.0,162.0,145.0,1299,456.0,6.0,526,502.0,-24.0,0,0,,,,,,
2015,1,17,6,US,448,N559UW,SLC,CLT,30,30.0,0.0,10.0,40.0,225.0,212.0,194.0,1727,554.0,8.0,615,602.0,-13.0,0,0,,,,,,
2015,1,17,6,AA,1112,N3GJAA,SFO,DFW,30,28.0,-2.0,22.0,50.0,189.0,190.0,164.0,1464,534.0,4.0,539,538.0,-1.0,0,0,,,,,,
2015,1,17,6,DL,2440,N6707A,SEA,MSP,55,56.0,1.0,12.0,108.0,190.0,163.0,148.0,1399,536.0,3.0,605,539.0,-26.0,0,0,,,,,,
2015,1,17,6,HA,102,N483HA,HNL,ITO,500,457.0,-3.0,10.0,507.0,49.0,48.0,32.0,216,539.0,6.0,549,545.0,-4.0,0,0,,,,,,
2015,1,17,6,US,1946,N521UW,DFW,CLT,505,459.0,-6.0,15.0,514.0,143.0,145.0,117.0,936,811.0,13.0,828,824.0,-4.0,0,0,,,,,,
2015,1,17,6,US,819,N702UW,IAH,CLT,515,511.0,-4.0,11.0,522.0,139.0,131.0,106.0,912,808.0,14.0,834,822.0,-12.0,0,0,,,,,,
2015,1,17,6,US,1879,N829AW,BWI,CLT,515,510.0,-5.0,12.0,522.0,89.0,77.0,59.0,361,621.0,6.0,644,627.0,-17.0,0,0,,,,,,
2015,1,17,6,WN,4096,N8324A,MHT,BWI,530,526.0,-4.0,13.0,539.0,120.0,87.0,70.0,377,649.0,4.0,730,653.0,-37.0,0,0,,,,,,
2015,1,17,6,WN,3210,N244WN,MDW,DCA,535,534.0,-1.0,14.0,548.0,110.0,96.0,77.0,601,805.0,5.0,825,810.0,-15.0,0,0,,,,,,
2015,1,17,6,AA,2299,N3BEAA,JFK,MIA,545,545.0,0.0,30.0,615.0,189.0,194.0,151.0,1089,846.0,13.0,854,859.0,5.0,0,0,,,,,,
2015,1,17,6,US,658,N155UW,ATL,CLT,550,546.0,-4.0,23.0,609.0,66.0,67.0,36.0,226,645.0,8.0,656,653.0,-3.0,0,0,,,,,,
2015,1,17,6,AA,196,N3CWAA,MIA,PHL,600,554.0,-6.0,18.0,612.0,162.0,165.0,141.0,1013,833.0,6.0,842,839.0,-3.0,0,0,,,,,,
2015,1,18,7,AA,2400,N3GAAA,LAX,DFW,5,2400.0,-5.0,23.0,23.0,169.0,179.0,151.0,1235,454.0,5.0,454,459.0,5.0,0,0,,,,,,
2015,1,18,7,F9,1298,N929FR,PHX,CVG,15,4.0,-11.0,10.0,14.0,205.0,196.0,178.0,1569,512.0,8.0,540,520.0,-20.0,0,0,,,,,,
2015,1,18,7,DL,806,N337NW,SFO,MSP,20,15.0,-5.0,11.0,26.0,216.0,195.0,179.0,1589,525.0,5.0,556,530.0,-26.0,0,0,,,,,,
2015,1,18,7,NK,612,N626NK,LAS,MSP,25,23.0,-2.0,9.0,32.0,181.0,177.0,162.0,1299,514.0,6.0,526,520.0,-6.0,0,0,,,,,,
2015,1,18,7,DL,2440,N6716C,SEA,MSP,55,103.0,8.0,14.0,117.0,191.0,173.0,155.0,1399,552.0,4.0,606,556.0,-10.0,0,0,,,,,,
2015,1,18,7,DL,2324,N386DA,SLC,ATL,106,102.0,-4.0,9.0,111.0,212.0,189.0,176.0,1590,607.0,4.0,638,611.0,-27.0,0,0,,,,,,
2015,1,18,7,US,1982,N199UW,DFW,CLT,505,457.0,-8.0,31.0,528.0,143.0,156.0,117.0,936,825.0,8.0,828,833.0,5.0,0,0,,,,,,
2015,1,18,7,HA,206,N489HA,HNL,OGG,505,458.0,-7.0,16.0,514.0,36.0,43.0,20.0,100,534.0,7.0,541,541.0,0.0,0,0,,,,,,
2015,1,18,7,AA,89,N3HRAA,IAH,MIA,520,515.0,-5.0,9.0,524.0,137.0,129.0,115.0,964,819.0,5.0,837,824.0,-13.0,0,0,,,,,,
2015,1,18,7,EV,4249,N12135,BWI,EWR,541,536.0,-5.0,15.0,551.0,63.0,56.0,35.0,169,626.0,6.0,644,632.0,-12.0,0,0,,,,,,
2015,1,18,7,AA,2299,N3LBAA,JFK,MIA,545,538.0,-7.0,14.0,552.0,189.0,172.0,154.0,1089,826.0,4.0,854,830.0,-24.0,0,0,,,,,,
2015,1,18,7,AA,196,N3FHAA,MIA,PHL,600,555.0,-5.0,30.0,625.0,162.0,188.0,150.0,1013,855.0,8.0,842,903.0,21.0,0,0,,21.0,0.0,0.0,0.0,0.0
2015,1,18,7,DL,2030,N915AT,MDW,ATL,600,555.0,-5.0,10.0,605.0,123.0,97.0,82.0,591,827.0,5.0,903,832.0,-31.0,0,0,,,,,,
2015,1,18,7,F9,902,N949FR,ATL,TTN,600,558.0,-2.0,12.0,610.0,110.0,124.0,101.0,701,751.0,11.0,750,802.0,12.0,0,0,,,,,,
2015,1,18,7,DL,1941,N607AT,MHT,ATL,650,644.0,-6.0,13.0,657.0,198.0,172.0,155.0,952,932.0,4.0,1008,936.0,-32.0,0,0,,,,,,
2015,1,19,1,AA,2400,N3JFAA,LAX,DFW,5,2357.0,-8.0,13.0,10.0,169.0,157.0,141.0,1235,431.0,3.0,454,434.0,-20.0,0,0,,,,,,
2015,1,19,1,DL,806,N591NW,SFO,MSP,20,39.0,19.0,19.0,58.0,216.0,200.0,177.0,1589,555.0,4.0,556,559.0,3.0,0,0,,,,,,
2015,1,19,1,NK,612,N631NK,LAS,MSP,25,19.0,-6.0,12.0,31.0,181.0,172.0,151.0,1299,502.0,9.0,526,511.0,-15.0,0,0,,,,,,
2015,1,19,1,US,448,N190UW,SLC,CLT,30,19.0,-11.0,16.0,35.0,225.0,210.0,188.0,1727,543.0,6.0,615,549.0,-26.0,0,0,,,,,,
2015,1,19,1,DL,1646,N137DL,PHX,ATL,45,47.0,2.0,16.0,103.0,203.0,195.0,175.0,1587,558.0,4.0,608,602.0,-6.0,0,0,,,,,,
2015,1,19,1,DL,2440,N6713Y,SEA,MSP,55,53.0,-2.0,14.0,107.0,191.0,174.0,155.0,1399,542.0,5.0,606,547.0,-19.0,0,0,,,,,,
2015,1,19,1,HA,102,N489HA,HNL,ITO,500,453.0,-7.0,9.0,502.0,49.0,49.0,35.0,216,537.0,5.0,549,542.0,-7.0,0,0,,,,,,
2015,1,19,1,US,1982,N585UW,DFW,CLT,505,504.0,-1.0,19.0,523.0,143.0,146.0,114.0,936,817.0,13.0,828,830.0,2.0,0,0,,,,,,
2015,1,19,1,US,1707,N716UW,IAH,CLT,515,508.0,-7.0,17.0,525.0,139.0,145.0,120.0,912,825.0,8.0,834,833.0,-1.0,0,0,,,,,,
2015,1,19,1,US,1837,N813AW,BWI,CLT,515,513.0,-2.0,17.0,530.0,89.0,84.0,60.0,361,630.0,7.0,644,637.0,-7.0,0,0,,,,,,
2015,1,19,1,WN,23,N457WN,MDW,DCA,535,533.0,-2.0,10.0,543.0,110.0,92.0,77.0,601,800.0,5.0,825,805.0,-20.0,0,0,,,,,,
2015,1,19,1,WN,2513,N8318F,MHT,BWI,545,542.0,-3.0,10.0,552.0,115.0,84.0,66.0,377,658.0,8.0,740,706.0,-34.0,0,0,,,,,,
2015,1,19,1,AA,2299,N3HJAA,JFK,MIA,545,544.0,-1.0,22.0,606.0,189.0,191.0,152.0,1089,838.0,17.0,854,855.0,1.0,0,0,,,,,,
2015,1,19,1,US,658,N569UW,ATL,CLT,550,544.0,-6.0,18.0,602.0,66.0,60.0,38.0,226,640.0,4.0,656,644.0,-12.0,0,0,,,,,,
2015,1,19,1,AA,196,N3KSAA,MIA,PHL,600,604.0,4.0,13.0,617.0,162.0,165.0,149.0,1013,846.0,3.0,842,849.0,7.0,0,0,,,,,,
2015,1,20,2,AA,2400,N3DAAA,LAX,DFW,5,3.0,-2.0,14.0,17.0,169.0,150.0,133.0,1235,430.0,3.0,454,433.0,-21.0,0,0,,,,,,
2015,1,20,2,US,2020,N555AY,PHX,CLT,15,9.0,-6.0,12.0,21.0,225.0,210.0,191.0,1773,532.0,7.0,600,539.0,-21.0,0,0,,,,,,
2015,1,20,2,NK,612,N635NK,LAS,MSP,25,19.0,-6.0,12.0,31.0,181.0,175.0,156.0,1299,507.0,7.0,526,514.0,-12.0,0,0,,,,,,
2015,1,20,2,US,448,N508AY,SLC,CLT,30,26.0,-4.0,12.0,38.0,225.0,212.0,189.0,1727,547.0,11.0,615,558.0,-17.0,0,0,,,,,,
2015,1,20,2,AA,1112,N3EAAA,SFO,DFW,30,48.0,18.0,17.0,105.0,189.0,177.0,156.0,1464,541.0,4.0,539,545.0,6.0,0,0,,,,,,
2015,1,20,2,DL,2440,N6706Q,SEA,MSP,55,53.0,-2.0,17.0,110.0,191.0,188.0,163.0,1399,553.0,8.0,606,601.0,-5.0,0,0,,,,,,
2015,1,20,2,HA,102,N487HA,HNL,ITO,500,454.0,-6.0,13.0,507.0,49.0,54.0,36.0,216,543.0,5.0,549,548.0,-1.0,0,0,,,,,,
2015,1,20,2,US,1982,N556UW,DFW,CLT,505,458.0,-7.0,14.0,512.0,143.0,136.0,110.0,936,802.0,12.0,828,814.0,-14.0,0,0,,,,,,
2015,1,20,2,US,1801,N708UW,IAH,CLT,515,506.0,-9.0,19.0,525.0,139.0,145.0,116.0,912,821.0,10.0,834,831.0,-3.0,0,0,,,,,,
2015,1,20,2,US,1837,N766US,BWI,CLT,515,507.0,-8.0,12.0,519.0,89.0,80.0,59.0,361,618.0,9.0,644,627.0,-17.0,0,0,,,,,,
